id,name,type,longitude,latitude,cluster
16505,Hôpital Saint-Jean de Montreuil-Bellay,other_temples,-0.1560186,47.1290169,-1
16507,Calvaire de Locmeltro,other_temples,-3.1457109,48.0470924,136
16509,Croix des prêtres,other_temples,-2.572037,48.0127144,136
16510,Croix de cimetière de Moigné,other_temples,-1.7744486,48.0799942,136
16511,Croix du cimetière de Bourgbarré,other_temples,-1.6152244,47.9970207,136
16524,Croix Noell,other_temples,2.5302434,42.6476173,144
16526,Croix de cimetière de Saint-Martin-le-Vieil,other_temples,2.1462708,43.2925606,139
16527,Sainte Coiffe de Cahors,other_temples,1.4432383,44.4472351,151
16528,Crypte Saint-Amadour,other_temples,1.617795,44.7995338,151
16529,Croix couverte,other_temples,6.6713133,43.9611282,156
16530,Croix de la Tuilière,other_temples,0.3319235,45.7801056,143
16531,Sanctuaire gallo-romain,other_temples,2.4262683,45.4507484,140
16532,Croix de chemin du XVIe siècle de Saint-Michel-de-Veisse,other_temples,2.0762115,45.9633904,131
16533,Aumônerie de Saint-Martin,other_temples,0.6813174,47.3924484,133
16534,Croix des Thianges,other_temples,2.5993121,46.6941986,-1
16535,Croix de Mons,other_temples,2.9556327,45.1588707,140
16537,Autel du Taurobole,other_temples,4.8369451,45.0716133,145
16540,Croix Bernadotte,other_temples,4.8053308,46.5300941,137
16541,Groupe cathédral et canonial d'Autun,other_temples,4.2999911,46.9449997,137
16542,Croix de Créteuil,other_temples,4.774188,46.9104462,137
16543,Well of Moses,other_temples,5.0167871,47.3207664,137
16544,Croix de Chandry,other_temples,1.5749042,47.8984222,-1
16545,Croix du cimetière,other_temples,0.002418,49.2690163,142
16546,Ancienne léproserie Saint-Lazare,other_temples,1.7636172,49.2795753,109
16618,Saint-Maurice,religion,-3.529315,47.805336,136
16657,Abbaye Notre-Dame-de-Langonnet,religion,-3.4326799,48.1060677,136
16666,Croix hosannière de Plouezoc'h,religion,-3.8210099,48.6390533,136
16683,église Saint-Georges de Montchaton,religion,-1.5027343,49.0135269,152
16684,église Saint-Georges (Saint-Georges-de-Chesné),religion,-1.2901434,48.2728691,-1
16685,église Sainte-Marie-Madeleine de Forcé,religion,-0.7014205,48.0338898,-1
16902,église Saint-Pierre-aux-Liens d'Éget,religion,0.2716288,42.7977638,174
16954,église Saint-Sixte de Saint-Martin-de-Beauville,religion,0.8301175,44.2377777,153
16956,église Saint-Férreol de Lentignac,religion,0.5876322,44.5273476,153
16968,église Saint-Étienne de Belcastel,religion,1.7552035,43.6491318,154
16992,église Saint-Rémi de Saint-Rémy-de-Chaudes-Aigues,religion,3.0308387,44.7756653,140
17025,Église Saint-Martin-de-Tours d'Oradour-sur-Glane,religion,1.0405924,45.9282722,155
17026,Église Saint-Michel-des-Lions Ã  Limoges,religion,1.2571815,45.8304558,155
17027,église Saint-Martin d'Oradour-Fanais,religion,0.7807499,46.1198959,155
17068,monument aux morts,sculptures,0.725086,43.1072197,-1
17071,The Naiad of Vors,sculptures,2.5734353,44.3494186,-1
17080,Mire de l'Observatoire,sculptures,2.3367436,48.8210373,109
17083,Fontaine Saint-Sulpice,sculptures,2.3332777,48.8508644,109
17135,La Chouette,sculptures,5.0415516,47.3227921,137
17136,Croix de cimetière de Puellemontier,sculptures,4.7009149,48.4963036,134
17198,Statue de d'Artagnan,sculptures,0.587218,43.645546,153
17201,Place de la Fontaine,sculptures,6.4077916,43.913456,156
17204,Fontaine du Pont Joubert,sculptures,0.3539893,46.5811539,-1
17205,Fontaine des Quatre-Saisons,sculptures,3.1096952,45.7933769,132
17206,Fontaine Saint-Lazare,sculptures,4.2991734,46.9454117,137
17207,Luxor Obelisk,sculptures,2.3211305,48.8654747,109
17208,Jeanne au bÃ»cher by Maxime Real del Sarte,sculptures,1.0880296,49.4431496,157
17209,Gros-Horloge,sculptures,1.0912381,49.4415359,157
17212,Gros Horloge,sculptures,1.0918994,49.4412842,157
17215,Fontaine des Clarisses,sculptures,6.0227909,47.2363739,135
17216,Fontaine-lavoir,sculptures,6.4819903,47.5082703,135
17218,Fontaine de l'Ours,sculptures,7.4250259,48.3237038,135
17222,Statue San Martin,sculptures,1.5949875,50.7320824,158
17223,Fontaine Saint-Chrysole,sculptures,2.9953592,50.6835594,159
17235,Fontaine d'Aigoulène,sculptures,1.2573037,45.8302307,155
17244,Fontaine de l'ange,sculptures,5.0485964,44.0552979,160
17245,Fontaine Attiret,sculptures,5.4920774,47.0918388,137
17246,Fontaine de Saint-Paul-de-Vence,sculptures,7.1220579,43.6965485,150
17247,Saint-Vrain obelisk,sculptures,2.3133891,48.5437126,109
17252,Fontaine Sainte-Anne,sculptures,-2.6661749,47.909935,136
17256,Medici Fountain,sculptures,2.3392944,48.8480568,109
17257,Fontaine Saint-jean-Baptiste,sculptures,-2.5960953,47.6390991,136
17258,Fontaine Sainte Marie,sculptures,-2.3976569,47.5878181,136
17259,Fontaine du Pied-Boulet,sculptures,-0.5566148,47.4719963,161
17261,Fontaine de Diane,sculptures,0.6237932,43.932518,153
17262,Fontaine des Mascarons,sculptures,5.0231233,44.2057457,160
17263,Fontaine des Tritons,sculptures,7.2685881,43.6956596,150
17264,Fontaine du Soleil,sculptures,7.2706075,43.6964989,150
17265,Fontaine du Plot,sculptures,3.8825932,45.0433235,147
17266,Fontaine de la Flèche,sculptures,3.0901241,45.7789001,132
17267,Fontaine des Jacobins,sculptures,4.8335357,45.7605133,146
17268,Fontaine du Patis,sculptures,3.9720109,47.8592758,-1
17270,Fontaine du Cygne,sculptures,6.2614923,47.4653244,135
17281,Fontaine Saint-Roch,sculptures,-3.2690146,47.8967781,136
17282,Saint,sculptures,-0.0494419,49.2986336,142
17285,Le Triomphe de 1810,sculptures,2.2951102,48.8736038,109
17291,Maison dite de Vannes et sa femme,sculptures,-2.7575676,47.6566315,136
17293,Fontaine du Saint,sculptures,-2.5396676,47.6889496,136
17295,Fontaine Trogneux,sculptures,2.3737345,48.8519974,109
17296,Sainte-Marie,sculptures,1.1005869,49.447155,157
17297,De la Fontaine,sculptures,7.1218963,43.6968384,150
17298,Les Fables de la Fontaine,sculptures,2.3022745,48.8583374,109
17299,La Fontaine de Mars,sculptures,2.3025455,48.8584175,109
17300,La Fontaine Gaillon,sculptures,2.3343055,48.8690681,109
17303,Fontaine Saint-Clair,sculptures,-0.8064572,44.4715195,148
17304,fontaine Amédée-Larrieu,sculptures,-0.5814423,44.8302231,143
17305,Statue de Tourville,sculptures,-1.5449963,49.0454903,152
17306,La Tourvillaise,sculptures,-1.5443479,49.0457878,152
17314,Monument a LluÃ­s Companys,sculptures,2.801369,42.4219589,-1
17315,Fontaine des Neuf Jets,sculptures,2.7478089,42.4847565,-1
17317,Fontaine publique du 18s,sculptures,4.8094559,44.1365128,160
17320,Fontaine du Peyra,sculptures,7.1126466,43.7227745,150
17321,Statue de Masséna,sculptures,7.2736077,43.6979485,150
17323,Fontaine de la CabraÃ¯a,sculptures,7.447607,43.8776512,150
17324,Niche abritant une PietÃ  (Burgy),sculptures,4.8320045,46.4634399,137
17325,Fontaine Cuvier,sculptures,2.3550231,48.8439903,109
17326,Fontaine Saint-Michel,sculptures,2.3437259,48.8531952,109
17328,Fontaine type Wallace,sculptures,4.0434866,49.2476578,162
17332,Sculpture tricéphale de Lugrin,sculptures,6.6585312,46.3982887,163
17333,Fontaine des Dames,sculptures,6.023406,47.2329102,135
17336,Fontaine Coislin,sculptures,6.1807752,49.114399,164
17337,Fontaine de Saint-Léon,sculptures,7.3063717,48.0427132,135
17338,Fontaine aux Abeilles,sculptures,7.7859483,48.8136597,-1
17346,Fontaine de 1829,sculptures,4.74335,46.7814713,137
17358,Fontaine de Trescoët,sculptures,-3.3180642,47.8389893,136
17361,Fontaine Saint-Adrien,sculptures,-3.0757616,47.912365,136
17362,Fontaine de la Vierge,sculptures,-2.5429876,47.9534531,136
17364,Fontaine de la Trinité,sculptures,1.4440782,43.5997276,154
17365,Fontaine Fossati,sculptures,5.3806009,43.299118,165
17370,Fontaine du Pont-de-Cité,sculptures,2.7683854,50.2928047,-1
17377,Méridienne d'Orveau-Bellesauve,sculptures,2.3366759,48.2870293,109
17378,Cuvier,sculptures,2.3569322,48.8445015,109
17380,Statue de Faidherbe,sculptures,3.0618398,50.6319618,159
17388,Monument aux morts 1870-1871 de Limoges,sculptures,1.2646279,45.8327827,155
17391,Tombe du Dragon,sculptures,2.3954921,48.859024,109
17394,Fontaine de la Roquette,sculptures,2.3748531,48.8556061,109
17396,Lion of Belfort,sculptures,2.3324656,48.8343315,109
17397,Jeanne d'Arc,sculptures,2.3321872,48.8638802,109
17405,San Juan Arri,sculptures,-1.7887483,43.3382645,172
17408,Fontaine Saint-Eloi,sculptures,-2.8148444,47.8744621,136
17409,Fontaine Saint-Colomban,sculptures,-2.8368537,47.8891678,136
17410,Chapelle des Sept-Saints,sculptures,-3.4238706,48.6326637,136
17411,Fontaine de La Pompe,sculptures,-3.1517661,48.5619354,136
17412,Fontaine Saint-Fiacre,sculptures,-2.7234476,47.9629517,136
17434,Statue de Gambetta,sculptures,1.4409457,44.4453659,151
17436,Fontaine des Trois Graces,sculptures,3.8794999,43.6084709,166
17437,Fontaine du Griffon de Soubeyran,sculptures,3.4990938,44.5166245,147
17440,La Grande Fontaine,sculptures,5.9853764,43.8371773,156
17443,Inscription de la PierreÉcrite,sculptures,6.0103936,44.2350616,156
17445,Place Fontaine des Barres,sculptures,1.2570012,45.8319626,155
17446,Statue de Denis Papin,sculptures,1.3332535,47.5879517,-1
17447,Saint-Michel,sculptures,1.7299792,46.4260406,167
17448,Fontaine de l'Ange,sculptures,3.882513,45.0455284,147
17449,Horloge Charvet,sculptures,4.827642,45.763958,146
17450,Fontaine-lavoir de Collonges,sculptures,5.36906,45.888401,146
17451,Statue Xavier Bichat,sculptures,5.2243409,46.207077,146
17452,Monument Pershing - Lafayette,sculptures,2.1556439,48.8133316,109
17453,Monument to the Republic,sculptures,2.3638122,48.8675041,109
17454,Saint-Augustin obelisk,sculptures,3.0241528,48.7611618,109
17455,Statue de Racine,sculptures,3.1261873,49.1757278,168
17456,Monument de la Clairon,sculptures,3.5912104,50.4476395,159
17472,Buste de Grandville,sculptures,6.1807127,48.6987686,176
17475,Pyramide de Cassini,sculptures,2.3662312,48.7983131,109
17479,Fontaine de la Peute Bête,sculptures,5.1840658,47.7407684,-1
17481,Obélisque d'Arles,sculptures,4.6276016,43.6764221,169
17483,Jean Racine,sculptures,3.1277273,49.1748848,168
17484,Place Saint-Michel,sculptures,5.7809968,43.9586525,156
17485,Fontaine de la Place de l'hôtel de ville,sculptures,7.3189158,48.1950569,135
17487,Fontaine Saint-Servais,sculptures,-2.5955434,47.6046906,136
17488,Fontaine du Burgo,sculptures,-2.8098722,47.7528648,136
17489,Fontaine de Burgo,sculptures,-2.8093216,47.7547417,136
17490,Fontaine Napoléon de Bouligney,sculptures,6.241159,47.8945885,135
17492,Fontaine Chataigner,sculptures,2.9484873,47.6992188,-1
17493,Fontaine et lavoir,sculptures,4.8676038,46.6460419,137
17494,Fontaine de la Clarté,sculptures,-3.015377,47.8761253,136
17495,Fontaine de Saint-Bieuzy,sculptures,-3.0665214,47.9823456,136
17496,Clémence Isaure fountain,sculptures,1.4455549,43.6122971,154
17497,Fontaine Pascal,sculptures,5.4439535,43.5295067,165
17498,Fontaine des Bagniers,sculptures,5.4492168,43.5288734,165
17499,Fontaine des Thermes Sextius,sculptures,5.4443836,43.5308685,165
17502,Fontaine des Barres,sculptures,1.2568884,45.8319969,155
17503,Fontaine de Monthyon,sculptures,2.3310897,45.218708,-1
17505,Fontaine aux Dauphins,sculptures,6.997673,47.774601,135
17522,Monument to Charles Mathieu,sculptures,3.3536186,50.3148994,159
17524,Cardinal de Richelieu,sculptures,0.3243743,47.0110817,-1
17529,Monument national de la seconde bataille de la Marne,sculptures,3.409142,49.2141914,168
17530,La Tour aux Figures,sculptures,2.2584698,48.8285027,109
17531,Fontaine Sainte-Croix,sculptures,6.1786356,49.1198654,164
17532,Le Clos de la Fontaine,sculptures,-3.1503353,48.5631332,136
17535,Fontaine des Tables,sculptures,3.8828309,45.0454369,147
17536,Grande fontaine-lavoir de Velotte,sculptures,6.4223967,47.6811028,135
17541,Fontaine de la Grave,sculptures,-0.5640274,44.8352432,143
17543,Église Notre-Dame (Béhuard),sculptures,-0.6437121,47.3799973,161
17544,Fontaine Saint Bertin,sculptures,-2.477736,47.9087715,136
17552,Parc Robillard,tourist_object,-0.4505722,44.9948044,143
17562,Rivière souterraine de Labouiche,tourist_object,1.5744529,43.0030174,-1
17563,Grottes de la Devèze-Roquebleue,tourist_object,2.7131791,43.4738541,-1
17564,Chemin de fer touristique du Tarn,tourist_object,1.7630833,43.7641106,154
17565,Vieux-Port,tourist_object,5.3692813,43.2945786,165
17566,Dentelles de Montmirail,tourist_object,5.0342283,44.1577301,160
17567,Fontaine Ardente,tourist_object,5.6243682,44.9887581,170
17568,Gare de La Chatre,tourist_object,1.9857427,46.5905037,167
17569,Noyers,tourist_object,3.9955475,47.6957054,-1
17570,Spillway of Jargeau,tourist_object,2.1445525,47.8553619,-1
17571,Rue des Eaux,tourist_object,2.28408,48.8575668,109
17572,Bibliothèque de l'Assemblée Nationale,tourist_object,2.3184896,48.8613052,109
17573,Le Chêne de Saint-Jean,tourist_object,2.9027507,49.3558617,168
17574,Les pertes de l'Ain,tourist_object,5.9591799,46.7243042,-1
17582,Les Bourgeois de Calais,tourist_object,1.8534391,50.9523468,158
17589,Centre Wallonie-Bruxelles,tourist_object,2.3511155,48.8609543,109
17590,L'Oasis d'Aboukir,tourist_object,2.3476243,48.8680763,109
17591,Thermes de Challes-les-Eaux,tourist_object,5.9882121,45.5503769,170
17600,Menez Ham,tourist_object,-4.3716283,48.6671791,171
17601,Star Tours: The Adventures Continue,tourist_object,2.7794528,48.8752213,109
17605,Pas de Peyrol,tourist_object,2.6717463,45.1140976,-1
17607,Gorges de l'Orbieu,tourist_object,2.4767549,42.9759941,-1
17612,Le Train de la Rhune,tourist_object,-1.6007645,43.3251648,172
17614,La Verna,tourist_object,-0.7962155,42.9795189,-1
17621,Gare de La Plage-d'Hyères,tourist_object,6.1565537,43.0865364,-1
17622,Scénovision,tourist_object,1.627704,46.1195679,167
17623,Marteau-Pilon,tourist_object,4.4329128,46.7866364,137
17624,Domaine du Chateau de Meursault,tourist_object,4.77321,46.974102,137
17625,Rue des Rosiers,tourist_object,2.3581374,48.8577881,109
17626,Avenue des Champs-Élysées,tourist_object,2.3053312,48.8707581,109
17632,Ecluse de Rechicourt,tourist_object,6.8453026,48.6921768,173
17645,Hôtel de Bruni,tourist_object,1.4419657,43.5975456,154
17646,Maison-forte des Cassard,tourist_object,5.9791551,45.4082108,170
17659,Chapelotte,tourist_object,6.9556723,48.4833755,173
17662,National Assembly,tourist_object,2.3179739,48.8617592,109
17673,Lou Bielh Cassou,tourist_object,-1.0099484,43.7458611,172
17679,Rue de l'Homme-armé,tourist_object,1.4431863,43.5947304,154
17681,Aile Nord,tourist_object,2.1221097,48.8056145,109
17701,Chêne de Saint-Vincent-de-Paul,tourist_object,-1.0107619,43.7470512,172
17707,"Pont des Golettes, sur l'Hermance.",tourist_object,6.2375655,46.2777328,163
17709,L'auberge Rouge de Peyrebelle,tourist_object,3.9727116,44.7551842,147
17710,Gros Tilleul,tourist_object,6.7266359,46.0834999,163
17718,University of Paris 1 Pantheon-Sorbonne,tourist_object,2.3436034,48.8486366,109
17721,"Chateau de Beauregard, La Celle-Saint-Cloud",tourist_object,2.1243031,48.8408051,109
17731,Puerto de Bujaruelo,tourist_object,-0.0641454,42.7038803,174
17732,Machines of the Isle of Nantes,tourist_object,-1.5633466,47.2050095,-1
17734,Gare des Epesses,tourist_object,-0.9593555,46.8733406,175
17743,Hôtel Aldeguier,tourist_object,1.4419961,43.5972595,154
17744,Le Corum,tourist_object,3.8821409,43.6130066,166
17746,Saint-Julien-d'Ance,tourist_object,3.9248762,45.3028755,147
17747,Vigne du Clos Montmartre,tourist_object,2.3401825,48.8882256,109
17762,Carrousel des Mondes Marins,tourist_object,-1.5677844,47.2059021,-1
17771,Ancienne Chocolaterie Menier,tourist_object,2.6217043,48.8571434,109
17784,Le Claps,tourist_object,5.4605122,44.6029434,-1
17785,Maison natale des frères Lumière,tourist_object,6.0291076,47.2349968,135
17786,Ancienne Gare,tourist_object,6.1717243,49.1100655,164
17793,Chambretaud,tourist_object,-0.950241,46.9142799,175
17795,Port Racine,tourist_object,-1.8965808,49.7121315,-1
17808,FRAC,tourist_object,1.8967377,47.9040451,-1
17823,Ilot Blanc,tourist_object,2.0310273,48.9325333,109
17836,La Hottée de Gargantua,tourist_object,3.5425925,49.5568199,162
17837,Port de Capbreton,tourist_object,-1.4357156,43.6518898,172
17842,Archives Nationales,tourist_object,2.358566,48.8602905,109
17844,Col du Tourmalet,tourist_object,0.1452852,42.90839,174
17846,Enclos paroissial,tourist_object,-4.3171206,48.2464523,171
17847,Hêtre de Ponthus,tourist_object,-2.2376015,48.0387154,136
17853,Pente d'eau de Montech,tourist_object,1.2270008,43.9707413,-1
17854,Grottes de Maxange,tourist_object,0.9173797,44.8365936,-1
17855,Departmental archives of Bouches-du-Rhône,tourist_object,5.3702755,43.312439,165
17856,La Maison Jaune de Van Gogh,tourist_object,4.6318746,43.6821899,169
17857,Molinard Fragrances,tourist_object,6.9202614,43.6523666,150
17858,Olivier Millénaire de Roquebrune-Cap-Martin,tourist_object,7.463304,43.764328,150
17860,Chaine des Puys,tourist_object,2.9354696,45.78339,132
17861,Le Gros Caillou,tourist_object,4.8350048,45.7745552,146
17862,Rue Cler,tourist_object,2.3062174,48.8571548,109
17863,rue Crémieux,tourist_object,2.3706393,48.8467522,109
17864,Palacio d'Abraxas,tourist_object,2.5432961,48.8401031,109
17865,Musilac ,tourist_object,5.8852234,45.7001152,170
17866,Musilac Mont-Blanc,tourist_object,6.8766117,45.9292488,163
17867,Turenne lime tree,tourist_object,6.9970717,47.6570969,135
17875,Dudelange Radio Tower,tourist_object,6.0958595,49.4634018,164
17893,Pont du Carroussel,tourist_object,2.3328879,48.8592987,109
17894,Rue des barres,tourist_object,2.3552454,48.85532,109
17895,Hippodrome de Longchamp,tourist_object,2.2329812,48.8577385,109
17896,Ouvrage du Hochwald - BA901,tourist_object,7.8596392,48.9943504,-1
17899,Pont du Diable,tourist_object,4.2221346,44.6722488,147
17915,Carrières de Bibémus,tourist_object,5.5010428,43.5312462,165
17916,Cirque de Navacelles,tourist_object,3.5099781,43.8927612,147
17917,Viaduc de Mirandol,tourist_object,3.814626,44.5481796,147
17918,Clue de Barles,tourist_object,6.256042,44.23386,156
17919,Orangerie,tourist_object,2.1189914,48.8031502,109
17920,Pavillon Dufour,tourist_object,2.1217771,48.8040314,109
17921,Carré Curial,tourist_object,5.9250321,45.5633087,170
17926,Vaisseau Archipel (cadran solaire),tourist_object,6.8031678,47.5062828,135
17932,La Schlucht,tourist_object,7.0214362,48.0630531,135
17933,Maison de Rabelais,tourist_object,6.1784949,49.1185684,164
17950,The Docks - City of Fashion and Design,tourist_object,2.3700676,48.8407669,109
17955,Plateau de Malzéville,tourist_object,6.2053204,48.7257309,176
17958,Cirque de Gavarnie,tourist_object,-0.0102956,42.6957397,174
17962,La Cinéscénie,tourist_object,-0.9286984,46.8924408,175
17968,Col du Soulor,tourist_object,-0.2612432,42.9606247,174
17969,Funiculaire Pic du Jer,tourist_object,-0.0442426,43.0836639,174
17972,Ship graveyard of Landévennec,tourist_object,-4.2806678,48.2882004,171
17973,Pointe des Espagnols,tourist_object,-4.5318642,48.3417778,171
17982,Montgiscard sluice,tourist_object,1.5703826,43.4633179,154
17983,Carrières de Lumières,tourist_object,4.796206,43.7485695,169
17986,Picasso's Arenas,tourist_object,2.5556023,48.8388443,109
17987,Rue de l'Abreuvoir,tourist_object,2.3389711,48.8882103,109
17988,La Poule Des Champs,tourist_object,4.4194016,49.198616,162
18002,Maison de Richard Wagner,tourist_object,2.2307537,48.8154411,109
18006,Adventure Isle,tourist_object,2.7737854,48.8725967,109
18007,Pont Morland,tourist_object,2.3659914,48.8471146,109
18008,Pau funicular,tourist_object,-0.3707507,43.2931252,174
18036,Platanes du Roi de Rome,tourist_object,-1.1611,45.7118988,-1
18163,Cour des Voraces,unclassified_objects,4.834671,45.7719612,146
18164,Prairies inondables du val de Saône,unclassified_objects,4.8056426,46.2216187,137
18201,Office National d'Études et de Recherches Aérospatiales,unclassified_objects,2.2319446,48.7122231,109
18205,Bastion des Pénitents,unclassified_objects,6.35537,44.3498001,156
18207,Bibliothèques de Toulouse,unclassified_objects,1.44389,43.6074295,154
18208,Clocher de tourmente d'Auriac,unclassified_objects,3.64972,44.4886017,147
18209,Cour du Nom-de-Jésus,unclassified_objects,2.37305,48.8524017,109
18210,Ensemble patrimonial de Saint-Étienne-du-Valdonnez,unclassified_objects,3.5955601,44.4336014,147
18212,Vis de Saint-Gilles-du-Gard,unclassified_objects,4.4327998,43.6767006,169
18215,Glade of the Armistice,unclassified_objects,2.90639,49.4272003,168
18224,Pressoir de Goxwiller,unclassified_objects,7.4862099,48.4329987,135
18225,Bastion Saint-André,unclassified_objects,7.12609,43.577301,150
18233,Bibliothèque municipale de Chatillon-sur-Seine,unclassified_objects,4.57375,47.8585091,-1
18237,Garage Alizon,unclassified_objects,5.0324559,47.3257408,137
18244,organ with cylinders mechanics on the church of Saint-Pierre de Nant,unclassified_objects,3.3014972,44.0216599,147
18249,Triptych of the Virgin (Auxey-Duresses),unclassified_objects,4.7460399,46.9860001,137
18254,Forêt de Rougeau,unclassified_objects,2.5250001,48.5830002,109
18264,Bibliothèque interuniversitaire de Santé,unclassified_objects,2.3406999,48.8512001,109
18267,Montagne Sainte-Victoire,unclassified_objects,5.645278,43.5391655,165
18284,Municipal Media Toussaint,unclassified_objects,-0.55657,47.4687996,161
18286,Clocher de tourmente des Sagnes,unclassified_objects,3.66167,44.4743996,147
18287,cour Saint-Louis,unclassified_objects,2.37275,48.8527985,109
18288,Garage hélicoïdal de Grenoble,unclassified_objects,5.72645,45.1908989,170
18289,maison de santé protestante de Nîmes,unclassified_objects,4.3488221,43.8374329,169
18290,Pipe organ of Saint-Sauveur cathedral in Vabres-l'Abbaye,unclassified_objects,2.8370199,43.9448013,147
18292,Portail féodal de Banon,unclassified_objects,5.62749,44.0385017,156
18314,Council of bishops chaired by the Virgin,unclassified_objects,4.6285696,43.6766243,169
18316,Organ Clicquot of the Priory church in Souvigny,unclassified_objects,3.1931639,46.535038,-1
18317,Baptismal fonts of Église Notre-Dame de Croaz Batz,unclassified_objects,-3.9858899,48.7264709,171
18319,Orme Saint-Gervais,unclassified_objects,2.3539,48.8524017,109
18320,Site de Morette,unclassified_objects,6.28724,45.8984375,-1
18329,Vitraux de l'église Saint-Pierre de Bouvines,unclassified_objects,3.1872001,50.5797005,159
18333,Northern French coal mining region,unclassified_objects,3.5461099,50.4625015,159
18335,Headquarters of the French Communist Party,unclassified_objects,2.3716667,48.8777771,109
18337,Bibliothèque nationale et universitaire (Strasbourg),unclassified_objects,7.7558241,48.5871086,135
18340,The Flight into Egypt,unclassified_objects,2.3357501,48.8610878,109
18344,Gorges du Tarn,unclassified_objects,3.2872221,44.2961121,147
18347,Bibliothèque de l'Arsenal,unclassified_objects,2.3635278,48.8502769,109
18351,Departmental archives of Somme,unclassified_objects,2.3042171,49.8838615,-1
18353,cour des Trois-Frères,unclassified_objects,2.37517,48.8521004,109
18354,Gorges de l'Allier,unclassified_objects,3.599844,45.0240669,147
18355,Grande fresque de la gare de Lyon,unclassified_objects,2.37467,48.844799,109
18356,Ifs de La Haye-de-Routot,unclassified_objects,0.72624,49.4044991,-1
18357,pipe organ in St Jean collegiate church in Pézenas,unclassified_objects,3.4236,43.4606018,147
18358,Pipe organ of Cathédrale Saint-Nazaire de Béziers,unclassified_objects,3.2189901,43.347599,147
18359,Pipe organ of Cathédrale Saint-Fulcran de Lodève,unclassified_objects,3.3202801,43.7324982,147
18377,Ancienne église Saint-Martin (Épernay),unclassified_objects,3.9544401,49.0438995,162
18378,Chartres Cathedral labyrinth,unclassified_objects,1.4877778,48.4472237,-1
18389,Chaise du Seigneur,unclassified_objects,5.1969252,45.6958847,146
18391,Bastion du Petit-Haut,unclassified_objects,4.56708,47.8620872,-1
18396,Butte des Zouaves,unclassified_objects,3.0487001,49.4866982,168
18400,Stoning of Saint Etienne,unclassified_objects,4.6284752,43.676651,169
18434,French submarine Alose,unclassified_objects,5.4024072,43.2395287,165
18436,Cour Saint-Joseph,unclassified_objects,2.37357,48.8525009,109
18437,Cour de l'Ours,unclassified_objects,2.37552,48.8516998,109
18438,Côte 108 Berry-au-Bac,unclassified_objects,3.9099,49.3987007,162
18469,Édicule de Saint-André-le-Désert,unclassified_objects,4.5395679,46.4997864,137
18484,Camargue,unclassified_objects,4.5,43.5333328,169
18495,Banks of the Seine,unclassified_objects,2.3588901,48.8499985,109
18498,Bibliothèque Paul Marmottan,unclassified_objects,2.2464399,48.8432007,109
18501,cour de la Maison-Brûlée,unclassified_objects,2.3752799,48.851799,109
18502,Garage Citroën,unclassified_objects,4.84022,45.7510986,146
18503,Ancien siège de la chambre de commerce de Paris,unclassified_objects,2.34231,48.8697014,109
18504,Portail Saint-Félix,unclassified_objects,5.9766898,44.0284004,156
18505,Prairie de la vieille Seille,unclassified_objects,4.9549999,46.5040016,137
18506,"C-47 Skytrain at Merville, France",unclassified_objects,-0.1966,49.2700996,142
18519,Champ de bataille de la Tête-des-Faux,unclassified_objects,7.1169,48.1543007,135
18530,Departmental archives of Lot-et-Garonne,unclassified_objects,0.616302,44.1987267,-1
18532,"Tourelle, rue Geoffroy-Herbert, Coutances",unclassified_objects,-1.44635,49.0464516,152
18533,Bibliothèque de Sarrebourg,unclassified_objects,7.0561242,48.7349854,173
18534,Escalier de la Grande-Poterne,unclassified_objects,0.19472,48.0080605,-1
18535,Bastion de Guise,unclassified_objects,5.0317578,47.3162231,137
18536,Haut-fourneau de Bourgneuf,unclassified_objects,3.236594,47.1892471,-1
18538,Batterie d'Ecqueville,unclassified_objects,0.1117,49.574501,142
18777,Fontaine de l'Annonciade,urban_environment,7.5932913,44.0854073,-1
18824,Monument À  Armand de Briqueville,urban_environment,-1.6216302,49.6402588,-1
18866,Fontaine Notre-Dame du Loc,urban_environment,-2.7307615,47.689827,-1
18868,Fontaine Saint-Symphorien,urban_environment,-1.510041,48.6365585,-1
18893,Place Saint-Martial,urban_environment,0.1597319,45.6484947,-1
18894,Passage du doyenné,urban_environment,2.6053658,46.3404884,177
18897,La Tour Rose,urban_environment,4.8269315,45.7629623,146
18982,Muséum-Aquarium de Nancy,urban_environment,6.1879396,48.694725,176
18986,Place Guillaume-le-Conquérant,urban_environment,-0.2019096,48.8942719,-1
18988,Place du Tertre Saint-Laurent,urban_environment,-0.5593889,47.4772797,161
18992,Place Saint-Didier,urban_environment,4.8072376,43.9466515,169
19125,Pont d'Iéna,view_points,2.2919943,48.8597755,109
19137,Arch of Triumph,view_points,2.2950251,48.8737831,109
19155,Beffroi de Douai,view_points,3.0806592,50.3678589,-1
19208,Tour Carbonnière,view_points,4.2093554,43.5921364,169
19270,Monument aux morts de Rauba-CapeÃ¹,view_points,7.2790899,43.6935043,150
19288,Chateau de Fumel,view_points,0.970623,44.4969788,-1
19291,Grande Arche,view_points,2.2358932,48.8925552,109
19301,Le Pont Fleuri,view_points,-3.5434306,47.8728867,-1
19309,Domaine de Bellevue,view_points,2.2279379,48.8219452,109
19310,Eiffel Tower,view_points,2.2943869,48.8582611,109
19312,Pont Alexandre III,view_points,2.3135622,48.8637314,109
19352,Pierres Jaumatres,view_points,2.2258785,46.3127441,177
